Co,Si,Pt,O,Ni,Gd,Al
0,0,0,8464,174,0,469
0,0,0,8552,146,0,394
0,0,0,8642,122,0,315
0,0,0,8729,97,0,242
0,0,0,8824,70,0,167
0,0,0,8909,43,0,86
0,0,0,9011,22,0,23
0,0,0,9080,18,0,37
0,0,0,9152,36,0,176
0,0,0,9210,65,0,323
0,0,0,9276,99,0,479
0,0,0,9340,138,0,626
0,0,0,9407,178,0,783
0,0,0,9470,217,0,931
0,0,0,9537,266,0,1100
0,0,0,9599,307,0,1245
0,0,0,9667,358,0,1408
0,0,0,9485,349,0,1366
0,0,0,9267,357,0,1334
0,0,0,9073,366,0,1303
0,0,0,8855,366,0,1275
0,0,0,8659,385,0,1250
0,0,0,8444,405,0,1219
0,0,0,8243,421,0,1195
0,0,0,8020,435,0,1174
0,0,0,7827,450,0,1154
0,0,0,7781,456,0,1154
0,0,0,7960,397,0,1145
0,0,0,8128,357,0,1137
0,0,0,8313,310,0,1129
0,0,0,8478,268,0,1120
0,0,0,8661,219,0,1116
0,0,0,8827,188,0,1108
0,0,0,9007,149,0,1098
0,0,0,9171,117,0,1101
0,0,0,9358,109,0,1112
0,0,0,9379,128,0,1032
0,0,0,9403,173,0,963
0,0,0,9420,205,0,909
0,0,0,9448,241,0,851
0,0,0,9459,278,0,795
0,0,0,9486,325,0,730
0,0,0,9508,360,0,676
0,0,0,9531,409,0,615
0,0,0,9548,457,0,558
0,0,0,9533,457,0,598
0,0,0,9477,412,0,721
0,0,0,9421,379,0,850
0,0,0,9365,348,0,980
0,0,0,9302,326,0,1115
0,0,0,9249,294,0,1243
0,0,0,9187,267,0,1382
0,0,0,9132,245,0,1506
0,0,0,9080,224,0,1645
0,0,0,9015,219,0,1790
3,0,0,8976,211,0,1622
18,0,0,8937,215,0,1478
32,0,0,8892,217,0,1317
48,0,0,8849,222,0,1161
63,0,0,8812,223,0,1020
79,0,0,8765,227,0,860
93,0,0,8730,236,0,721
110,0,0,8684,239,0,566
124,0,0,8640,259,0,422
122,0,0,8623,262,0,363
108,0,0,8618,279,0,343
90,0,0,8626,305,0,320
78,0,0,8630,333,0,304
61,0,0,8622,357,0,287
48,0,0,8633,390,0,265
31,0,0,8633,426,0,250
18,0,0,8638,455,0,230
1,0,0,8644,487,0,212
0,0,0,8651,536,0,213
0,0,0,8805,469,0,197
0,0,0,8958,431,0,189
0,0,0,9121,390,0,183
0,0,0,9274,343,0,177
0,0,0,9434,304,0,175
0,0,0,9584,258,0,170
0,0,0,9744,215,0,167
0,0,0,9893,179,0,164
0,0,0,10051,155,0,168
0,0,0,10070,151,0,188
0,0,0,10014,160,0,258
0,0,0,9952,169,0,324
0,0,0,9894,177,0,403
0,0,0,9831,192,0,472
0,0,0,9772,216,0,542
0,0,0,9714,228,0,618
0,0,0,9653,244,0,692
0,0,0,9586,265,0,773
0,0,0,9518,281,0,832
0,0,0,9399,264,0,749
0,0,0,9285,267,0,683
0,0,0,9165,275,0,621
0,0,0,9047,284,0,562
0,0,0,8927,289,0,495
0,0,0,8817,295,0,440
0,0,0,8695,305,0,377
0,0,0,8583,312,0,317
0,0,0,8465,335,0,268
0,0,0,8442,332,0,261
0,0,0,8459,343,0,260
0,0,0,8477,360,0,268
0,0,0,8495,385,0,271
0,0,0,8510,413,0,278
0,0,0,8525,437,0,282
0,0,0,8542,459,0,291
0,0,0,8561,489,0,298
0,0,0,8578,524,0,314
0,0,0,8601,546,0,333
0,0,0,8624,509,0,295
0,0,8,8658,479,0,256
0,0,18,8685,447,0,218
0,0,31,8704,421,0,181
0,0,41,8732,388,0,144
0,0,53,8764,370,0,107
0,0,63,8787,341,0,70
0,0,76,8809,324,0,29
0,0,89,8840,325,0,0
0,0,81,8827,305,0,43
0,0,70,8792,275,0,138
4,0,63,8769,242,0,232
11,0,48,8735,210,0,338
16,0,36,8712,179,0,432
22,0,23,8679,152,0,528
28,0,12,8653,118,0,631
36,0,3,8622,93,0,729
40,0,0,8594,76,0,826
42,0,0,8601,72,0,888
36,0,0,8711,85,0,915
32,0,0,8829,111,0,945
24,0,0,8931,137,0,965
20,0,0,9052,167,0,994
14,0,0,9157,194,0,1022
6,0,0,9265,228,0,1048
1,0,0,9375,256,0,1083
0,0,0,9493,294,0,1117
0,0,0,9597,336,0,1161
0,0,0,9613,319,0,1279
0,0,0,9601,302,0,1475
0,0,0,9591,287,0,1703
0,0,0,9579,283,0,1904
0,0,0,9568,280,0,2136
0,0,0,9552,265,0,2346
0,0,0,9545,254,0,2571
0,0,0,9538,252,0,2784
0,0,0,9521,245,0,3011
0,0,0,9450,247,0,3062
0,0,0,9225,226,0,2715
0,0,0,9011,210,0,2395
0,0,0,8781,198,0,2050
0,0,0,8571,186,0,1729
0,0,0,8343,173,0,1389
0,0,0,8113,167,0,1034
0,0,0,7905,159,0,725
0,0,0,7674,148,0,389
0,0,0,7464,153,0,114
0,0,183,7470,137,0,252
8,0,401,7510,119,0,452
18,0,635,7557,105,0,660
29,0,851,7598,89,0,859
40,0,1087,7638,76,0,1071
48,0,1305,7685,63,0,1264
63,0,1538,7730,47,0,1470
74,0,1754,7767,33,0,1669
85,0,1989,7814,28,0,1887
89,0,2042,7875,35,0,1934
77,0,1807,7967,35,0,1705
65,0,1587,8051,35,0,1499
54,0,1355,8150,40,0,1276
42,0,1137,8235,43,0,1065
32,0,903,8328,47,0,841
20,0,684,8418,53,0,634
11,0,449,8504,56,0,411
0,0,233,8593,60,0,207
0,0,0,8688,65,0,0
0,0,0,8731,62,0,135
0,0,0,8765,80,0,328
0,0,0,8806,94,0,511
0,0,0,8842,125,0,708
0,0,0,8879,142,0,892
0,0,0,8922,166,0,1089
0,0,0,8961,182,0,1276
0,0,0,9001,208,0,1470
0,0,0,9044,242,0,1669
0,0,0,9048,246,0,1751
0,0,0,9028,222,0,1729
0,0,0,9014,207,0,1711
0,0,0,8984,188,0,1694
0,0,0,8966,171,0,1677
0,0,0,8944,159,0,1659
0,0,0,8934,141,0,1640
0,0,2,8908,129,0,1625
0,0,4,8887,118,0,1610
0,0,6,8866,117,0,1613
0,0,5,8933,107,0,1467
0,0,2,9009,99,0,1334
0,0,0,9068,94,0,1205
0,0,0,9152,91,0,1074
0,0,0,9214,87,0,946
0,0,0,9290,85,0,815
0,0,0,9355,84,0,689
0,0,0,9427,79,0,559
0,0,0,9494,85,0,436
0,0,0,9501,85,0,368
0,0,0,9443,80,0,328
0,0,0,9385,78,0,282
0,0,0,9335,74,0,241
0,0,0,9275,67,0,194
0,0,0,9217,63,0,155
0,0,0,9159,61,0,109
0,0,0,9105,62,0,69
0,0,0,9044,63,0,23
0,0,0,8985,67,0,1
0,0,0,9011,58,0,23
0,0,0,9033,58,0,68
0,0,0,9060,71,0,118
0,0,0,9079,76,0,170
0,0,0,9099,88,0,221
0,0,0,9123,101,0,272
0,0,0,9144,114,0,320
0,0,0,9162,128,0,374
0,0,0,9187,149,0,421
0,0,0,9176,153,0,482
0,0,0,9141,149,0,578
0,0,0,9102,146,0,700
0,0,0,9076,154,0,810
0,0,0,9034,162,0,922
0,0,0,9007,162,0,1038
0,0,0,8972,169,0,1160
0,0,0,8941,177,0,1274
0,0,0,8906,186,0,1402
0,0,0,8881,189,0,1520
0,0,0,9032,195,0,1636
0,0,0,9176,212,0,1773
0,0,0,9328,231,0,1912
0,0,0,9468,254,0,2047
0,0,0,9623,284,0,2195
0,0,0,9760,309,0,2326
0,0,0,9922,325,0,2477
0,0,0,10049,356,0,2611
0,0,0,10208,383,0,2765
0,0,0,10207,377,0,2727
0,0,0,10122,369,0,2558
0,0,0,10034,352,0,2402
0,0,0,9943,338,0,2230
0,0,0,9856,332,0,2071
0,0,0,9768,325,0,1905
0,0,0,9679,313,0,1730
0,0,0,9595,304,0,1574
0,0,0,9503,299,0,1411
0,0,0,9426,309,0,1282
0,0,0,9370,319,0,1175
0,0,0,9314,335,0,1088
0,0,0,9257,362,0,995
0,0,0,9198,401,0,907
0,0,0,9146,431,0,815
0,0,0,9085,465,0,727
0,0,0,9030,496,0,627
0,0,0,8978,528,0,544
0,0,0,8914,572,0,462
0,0,0,8863,545,0,437
1,0,0,8802,487,0,414
6,0,0,8741,423,0,392
14,0,0,8678,367,0,378
18,0,0,8623,311,0,365
24,0,0,8560,247,0,345
32,0,0,8509,193,0,331
36,0,0,8441,143,0,315
41,0,0,8381,98,0,299
45,0,0,8374,92,0,321
39,0,0,8533,84,0,435
34,0,0,8715,87,0,567
28,0,0,8883,87,0,682
21,0,0,9066,87,0,806
17,0,0,9228,89,0,934
10,0,0,9403,91,0,1054
4,0,0,9566,93,0,1178
0,0,0,9744,97,0,1305
0,0,0,9911,97,0,1430
0,0,0,9930,94,0,1376
0,0,0,9877,101,0,1282
0,0,0,9831,103,0,1201
0,0,0,9776,111,0,1110
0,0,0,9733,113,0,1028
0,0,0,9685,125,0,939
0,0,0,9644,133,0,859
0,0,0,9581,144,0,769
0,0,0,9540,162,0,690
0,0,0,9491,170,0,660
0,0,0,9474,161,0,739
0,0,0,9447,170,0,837
0,0,0,9428,171,0,916
0,0,0,9415,178,0,1025
0,0,0,9394,185,0,1109
0,0,0,9371,193,0,1209
0,0,0,9351,204,0,1301
0,0,0,9336,215,0,1398
0,0,0,9308,222,0,1504
0,0,0,9316,224,0,1421
0,0,0,9325,225,0,1293
0,0,0,9341,229,0,1165
0,0,0,9348,225,0,1047
0,0,0,9363,229,0,918
0,0,0,9371,228,0,801
0,0,0,9384,235,0,681
0,0,0,9395,241,0,567
0,0,0,9406,250,0,450
0,0,0,9438,255,0,386
0,0,0,9540,249,0,390
0,0,0,9631,239,0,396
0,0,0,9730,231,0,404
0,0,0,9836,236,0,412
0,0,0,9929,228,0,426
0,0,0,10031,232,0,439
0,0,0,10118,236,0,450
0,0,0,10219,233,0,467
0,0,0,10318,246,0,501
0,0,0,10165,221,0,658
0,0,0,9983,193,0,842
0,0,0,9790,165,0,1034
0,0,0,9613,140,0,1223
0,0,0,9419,115,0,1416
0,0,0,9249,96,0,1603
0,0,0,9060,69,0,1806
0,0,0,8877,53,0,1986
0,0,0,8685,43,0,2191
0,0,0,8578,44,0,2227
0,0,0,8580,45,0,1996
0,0,4,8587,48,0,1792
0,0,11,8588,52,0,1571
0,0,18,8591,58,0,1363
0,0,29,8602,68,0,1148
0,0,38,8606,77,0,941
0,0,48,8614,87,0,719
0,0,56,8618,96,0,515
0,0,68,8621,108,0,316
0,0,56,8785,101,0,290
0,0,49,8974,98,0,274
0,0,39,9148,106,0,268
0,0,30,9338,111,0,251
0,0,22,9512,118,0,248
0,0,13,9705,121,0,235
0,0,5,9875,128,0,225
0,0,0,10064,140,0,215
0,0,0,10259,154,0,210
0,0,0,10255,158,0,215
0,0,0,10035,174,0,246
0,0,0,9833,205,0,279
0,0,0,9612,232,0,310
0,0,0,9406,257,0,342
0,0,0,9189,293,0,375
0,0,0,8983,316,0,401
0,0,0,8752,347,0,439
0,0,0,8555,383,0,474
0,0,0,8337,438,0,522
0,0,0,8365,391,0,493
0,0,0,8388,340,0,478
0,0,0,8416,303,0,460
0,0,0,8446,262,0,450
0,0,0,8477,220,0,434
0,0,0,8505,178,0,423
0,0,0,8536,141,0,410
0,0,0,8562,100,0,398
0,0,0,8590,64,0,387
0,0,0,8615,57,0,426
0,0,0,8640,84,0,525
0,0,0,8658,115,0,629
0,0,0,8685,150,0,727
0,0,0,8706,189,0,833
0,0,0,8726,218,0,937
0,0,0,8745,264,0,1044
0,0,0,8772,296,0,1142
0,0,0,8801,337,0,1247
0,0,0,8822,376,0,1352
5,0,0,8996,337,0,1371
20,0,0,9163,309,0,1413
37,0,0,9322,284,0,1454
54,0,0,9493,257,0,1506
69,0,0,9650,234,0,1548
89,0,0,9821,209,0,1596
103,0,0,9987,187,0,1651
120,0,0,10154,167,0,1698
139,0,0,10307,157,0,1743
135,0,0,10269,160,0,1695
117,0,0,10095,196,0,1562
101,0,0,9899,255,0,1429
85,0,0,9725,323,0,1303
67,0,0,9520,386,0,1165
49,0,0,9346,449,0,1040
33,0,0,9147,520,0,902
18,0,0,8970,575,0,773
2,0,0,8773,652,0,642
0,0,0,8614,719,0,561
0,0,0,8709,638,0,635
0,0,0,8791,563,0,716
0,0,0,8887,501,0,802
0,0,0,8968,435,0,889
0,0,0,9057,356,0,975
0,0,0,9143,292,0,1061
0,0,0,9231,224,0,1147
0,0,0,9315,159,0,1229
0,0,0,9408,115,0,1313
0,0,0,9447,110,0,1310
0,0,0,9461,121,0,1281
0,0,0,9484,136,0,1255
0,0,0,9498,158,0,1224
0,0,0,9518,186,0,1199
0,0,0,9532,209,0,1166
0,0,0,9546,233,0,1142
0,0,0,9570,262,0,1109
0,0,0,9583,292,0,1085
0,0,0,9606,322,0,1077
0,0,0,9624,329,0,954
0,0,0,9640,347,0,838
0,0,0,9664,361,0,715
0,0,0,9680,382,0,607
0,0,0,9697,412,0,482
0,0,0,9721,441,0,368
0,0,0,9738,466,0,244
0,0,0,9759,484,0,137
0,0,0,9777,528,0,14
0,0,0,9734,506,0,7
0,0,0,9672,439,0,43
0,0,0,9603,379,0,84
0,0,0,9528,321,0,131
0,0,0,9457,253,0,171
0,0,0,9397,194,0,215
0,0,0,9329,138,0,257
0,0,0,9258,86,0,299
0,0,0,9188,26,0,347
0,0,0,9148,29,0,389
0,0,0,9226,26,0,512
0,0,0,9304,23,0,658
0,0,0,9371,24,0,800
0,0,0,9453,25,0,944
0,0,0,9527,26,0,1083
0,0,0,9595,31,0,1228
0,0,0,9671,31,0,1369
0,0,0,9746,35,0,1524
0,0,0,9826,42,0,1691
0,0,0,9801,50,0,1797
2,0,0,9747,78,0,1975
9,0,0,9694,108,0,2124
16,0,0,9638,132,0,2304
20,0,0,9579,164,0,2460
28,0,0,9522,196,0,2639
33,0,0,9470,227,0,2804
42,0,0,9418,254,0,2988
51,0,0,9365,290,0,3145
51,0,0,9339,303,0,3261
44,0,0,9390,281,0,3204
38,0,0,9451,279,0,3157
32,0,0,9507,288,0,3124
25,0,0,9556,279,0,3076
18,0,0,9613,289,0,3045
12,0,0,9668,291,0,3006
5,0,0,9724,296,0,2961
0,0,0,9780,303,0,2929
0,0,0,9834,310,0,2905
0,0,0,9825,307,0,2790
0,0,0,9795,313,0,2652
0,0,0,9768,323,0,2510
0,0,0,9734,333,0,2370
0,0,0,9708,344,0,2224
0,0,0,9683,353,0,2086
0,0,0,9653,358,0,1938
0,0,0,9623,376,0,1802
0,0,0,9596,393,0,1667
0,0,0,9581,394,0,1582
0,0,0,9600,374,0,1519
0,0,0,9619,357,0,1472
0,0,0,9637,343,0,1433
0,0,0,9656,331,0,1390
0,0,0,9671,327,0,1341
0,0,0,9687,313,0,1301
0,0,0,9705,301,0,1260
0,0,0,9724,290,0,1218
0,0,0,9738,296,0,1191
0,0,0,9764,268,0,1327
0,0,0,9775,248,0,1487
0,0,1,9790,235,0,1656
0,0,5,9812,226,0,1817
0,0,12,9828,219,0,1989
0,0,16,9842,201,0,2155
0,0,23,9862,196,0,2331
0,0,30,9872,188,0,2496
0,0,37,9890,192,0,2676
0,0,38,9906,200,0,2710
0,0,32,9933,179,0,2495
0,0,25,9958,160,0,2307
0,0,20,9979,150,0,2105
0,0,13,10006,135,0,1922
0,0,7,10032,123,0,1729
0,0,3,10056,109,0,1548
0,0,0,10083,94,0,1342
0,0,0,10105,87,0,1154
0,0,0,10130,93,0,959
0,0,0,10081,87,0,1266
0,0,0,10023,72,0,1620
0,0,0,9971,71,0,1959
0,0,0,9914,65,0,2323
0,0,0,9864,59,0,2669
0,0,0,9802,53,0,3031
0,0,0,9748,49,0,3393
0,0,0,9693,48,0,3732
0,0,0,9634,57,0,4110
0,0,0,9565,58,0,4112
0,0,0,9475,68,0,3657
0,0,0,9384,94,0,3234
0,0,0,9290,119,0,2785
0,0,0,9207,145,0,2363
0,0,0,9111,174,0,1917
0,0,0,9023,200,0,1498
0,0,0,8930,225,0,1054
0,0,0,8839,253,0,639
0,0,0,8754,289,0,250
8,0,0,8518,268,0,357
28,0,0,8274,267,0,515
48,0,0,8050,267,0,663
69,0,0,7807,266,0,821
89,0,0,7580,271,0,977
111,0,0,7342,266,0,1138
131,0,0,7112,270,0,1292
152,0,0,6867,271,0,1451
173,0,0,6638,276,0,1607
173,0,41,6201,273,0,1663
152,0,211,5613,285,0,1642
131,0,422,4981,310,0,1628
111,0,615,4387,334,0,1603
89,0,852,3754,353,0,1589
69,0,1049,3168,392,0,1577
48,0,1275,2529,417,0,1560
28,0,1484,1939,438,0,1551
8,0,1697,1308,485,0,1541
0,0,1910,722,515,0,1562
0,0,2525,634,571,0,1390
0,0,3266,551,643,0,1210
0,0,3926,474,721,0,1041
0,0,4644,387,800,0,877
0,0,5310,315,867,0,718
0,0,6029,229,950,0,546
0,0,6695,150,1029,0,393
0,0,7407,72,1116,0,220
0,0,8069,11,1197,0,72
23,0,9063,0,1159,0,41
109,0,10159,0,1032,0,34
206,0,11341,0,901,0,26
295,0,12428,0,784,0,21
396,0,13626,0,655,0,16
491,0,14716,0,527,0,11
592,0,15909,0,413,0,7
685,0,17009,0,289,0,1
782,0,18181,0,164,0,0
860,0,19225,0,112,0,0
868,0,19626,0,174,0,68
876,0,19987,0,246,0,142
897,0,20388,0,328,0,225
907,0,20765,0,399,0,297
929,0,21154,0,478,0,383
944,0,21526,0,548,0,456
959,0,21930,0,629,0,533
970,0,22293,0,706,0,610
1003,0,22694,0,786,0,689
1039,0,22723,0,787,0,684
1101,0,22522,0,773,0,634
1164,0,22349,0,765,0,598
1222,0,22140,0,753,0,555
1283,0,21944,0,748,0,509
1345,0,21757,0,747,0,472
1407,0,21559,0,738,0,433
1472,0,21372,0,733,0,394
1535,0,21174,0,721,0,355
1586,0,21086,0,741,0,333
1453,0,21543,0,718,0,302
1324,0,21971,0,727,0,279
1191,0,22426,0,743,0,264
1066,0,22846,0,748,0,243
933,0,23299,0,764,0,224
811,0,23731,0,766,0,207
677,0,24193,0,791,0,191
555,0,24615,0,795,0,176
428,0,25060,0,811,0,162
410,0,25021,0,779,0,353
419,0,24737,0,734,0,686
429,0,24466,0,694,0,1003
433,0,24185,0,642,0,1340
444,0,23921,0,616,0,1656
449,0,23636,0,571,0,1995
458,0,23351,0,533,0,2310
464,0,23086,0,492,0,2650
475,0,22826,0,453,0,2972
481,0,22599,0,457,0,3174
430,0,22622,0,504,0,2838
378,0,22648,0,568,0,2479
326,0,22671,0,635,0,2145
272,0,22689,0,708,0,1783
217,0,22713,0,760,0,1450
163,0,22747,0,834,0,1095
112,0,22769,0,901,0,760
55,0,22783,0,974,0,398
2,0,22816,0,1045,0,51
15,0,23080,0,1047,0,48
68,0,23431,0,1060,0,132
122,0,23749,0,1064,0,216
175,0,24109,0,1090,0,300
229,0,24430,0,1105,0,379
282,0,24777,0,1120,0,467
337,0,25102,0,1129,0,548
393,0,25455,0,1145,0,635
445,0,25771,0,1172,0,715
470,0,26023,0,1179,0,754
417,0,26006,0,1098,0,690
361,0,25992,0,1027,0,635
307,0,25978,0,966,0,578
254,0,25961,0,895,0,522
202,0,25959,0,836,0,475
143,0,25925,0,773,0,414
92,0,25922,0,710,0,361
37,0,25907,0,642,0,304
0,0,25878,0,591,0,255
9,0,25867,0,579,0,228
34,0,25839,0,604,0,201
62,0,25805,0,630,0,171
89,0,25774,0,653,0,146
115,0,25743,0,684,0,116
144,0,25714,0,713,0,88
168,0,25675,0,744,0,59
192,0,25650,0,786,0,31
226,0,25611,0,823,0,7
296,0,25544,0,849,0,0
572,0,25361,0,806,0,0
861,0,25180,0,761,0,8
1125,0,25010,0,723,0,14
1406,0,24812,0,688,0,21
1678,0,24661,0,645,0,30
1967,0,24469,0,604,0,41
2232,0,24302,0,567,0,49
2529,0,24116,0,537,0,59
2801,0,23950,0,513,0,66
2606,0,24140,0,468,0,60
2374,0,24376,0,417,0,50
2117,0,24644,0,355,0,41
1881,0,24879,0,302,0,34
1616,0,25148,0,255,0,23
1384,0,25389,0,203,0,17
1126,0,25648,0,151,0,9
888,0,25893,0,109,0,3
634,0,26149,0,59,0,0
505,0,26379,0,55,0,0
445,0,26603,0,72,0,0
391,0,26823,0,100,0,0
332,0,27044,0,131,0,0
276,0,27260,0,164,0,0
221,0,27498,0,193,0,0
167,0,27703,0,230,0,0
111,0,27935,0,265,0,0
64,0,28155,0,296,0,0
14,0,28373,0,341,0,0
71,0,27955,0,345,0,0
193,0,27433,0,359,0,0
299,0,26951,0,371,0,6
426,0,26436,0,381,0,13
547,0,25959,0,395,0,19
669,0,25447,0,413,0,26
801,0,24925,0,432,0,34
916,0,24461,0,446,0,40
1042,0,23939,0,467,0,47
1066,0,23731,0,472,0,47
1006,0,23861,0,469,0,40
943,0,23964,0,475,0,34
885,0,24099,0,481,0,26
827,0,24221,0,477,0,21
765,0,24342,0,481,0,14
715,0,24460,0,488,0,8
651,0,24589,0,489,0,1
593,0,24692,0,501,0,0
587,0,24825,0,523,0,0
593,0,24860,0,502,0,0
622,0,24878,0,486,0,0
656,0,24896,0,485,0,0
688,0,24935,0,479,0,0
721,0,24959,0,471,0,0
753,0,24996,0,474,0,0
787,0,25027,0,462,0,0
821,0,25051,0,459,0,0
851,0,25073,0,459,0,0
842,0,25175,0,462,0,0
793,0,25345,0,499,0,0
739,0,25519,0,541,0,0
687,0,25686,0,585,0,0
638,0,25851,0,627,0,0
585,0,26013,0,668,0,0
534,0,26208,0,715,0,0
479,0,26361,0,755,0,0
432,0,26547,0,809,0,0
403,0,26728,0,858,0,0
360,0,26729,0,837,0,10
315,0,26768,0,817,0,30
273,0,26784,0,812,0,54
226,0,26809,0,805,0,77
182,0,26825,0,801,0,100
136,0,26846,0,804,0,124
94,0,26870,0,794,0,145
48,0,26902,0,783,0,168
6,0,26919,0,786,0,192
0,0,26550,0,765,0,207
0,6,25942,0,719,0,242
4,23,25284,0,669,0,279
9,40,24661,0,628,0,315
16,56,23996,0,575,0,343
20,72,23386,0,533,0,385
27,87,22724,0,483,0,422
32,105,22116,0,441,0,457
36,123,21445,0,398,0,500
40,139,20759,0,384,0,550
52,119,19236,47,444,0,612
73,105,17834,99,531,0,670
94,86,16308,156,620,0,731
115,70,14893,210,711,0,788
140,52,13368,267,803,0,853
160,37,11957,318,883,0,908
178,19,10429,376,986,0,968
203,3,9018,431,1074,0,1027
235,0,7496,487,1166,0,1088
226,0,6536,733,1134,0,1042
201,0,5801,1190,1015,0,919
174,0,5110,1629,913,0,802
144,0,4368,2094,803,0,674
117,0,3623,2567,696,0,553
91,0,2945,3001,595,0,439
61,0,2196,3469,495,0,316
36,0,1519,3903,398,0,201
10,0,780,4367,297,0,80
0,0,338,4714,277,0,0
0,7,302,4567,288,0,0
0,17,273,4424,318,0,0
0,33,242,4268,347,0,0
0,52,212,4130,377,0,0
0,65,188,3971,406,0,0
0,83,158,3836,433,0,0
0,99,133,3684,470,0,0
0,117,109,3536,503,0,0
0,135,93,3390,543,0,0
0,300,87,3111,534,0,135
0,641,78,2733,506,0,371
0,968,62,2389,493,0,589
0,1314,48,2014,478,0,823
0,1638,32,1670,463,0,1040
0,1991,21,1300,444,0,1278
0,2309,11,948,428,0,1496
0,2659,2,582,420,0,1729
0,2979,0,242,411,0,1947
0,3280,0,0,406,0,2083
0,3470,0,0,391,0,1863
0,3700,0,0,369,0,1629
0,3913,0,0,359,0,1409
0,4134,0,0,343,0,1175
0,4341,0,0,326,0,957
0,4572,0,0,320,0,724
0,4792,0,0,307,0,489
0,4997,0,0,293,0,272
0,5227,0,0,311,0,40
0,5316,0,0,313,0,0
0,5386,0,0,347,0,0
0,5445,0,0,385,0,0
0,5517,0,0,424,0,0
0,5583,0,0,459,0,0
0,5651,0,0,502,0,0
0,5713,0,0,539,0,0
0,5788,0,0,581,0,0
0,5841,0,0,629,0,0
0,5902,0,0,646,0,0
0,5885,0,0,609,0,0
0,5890,0,0,566,0,0
0,5878,0,0,549,0,0
0,5878,0,0,532,0,0
0,5874,0,0,505,0,0
0,5868,0,0,473,0,0
0,5857,0,0,443,0,0
0,5854,0,0,426,0,0
0,5858,0,0,420,0,0
0,5828,0,0,394,0,0
0,5785,0,0,359,0,0
0,5756,5,0,334,0,0
0,5725,14,0,309,0,0
0,5698,24,0,283,0,0
0,5656,39,0,258,0,0
0,5623,54,0,240,0,0
0,5602,68,0,229,0,0
0,5566,82,0,217,1,0
37,5506,85,0,225,1,0
223,5377,72,0,219,0,0
409,5248,57,0,227,0,0
576,5129,44,0,243,0,0
762,5001,32,0,258,0,0
935,4891,17,0,272,0,0
1120,4761,6,0,293,0,0
1289,4643,0,0,312,0,0
1475,4516,0,0,328,0,0
1644,4400,0,0,359,0,0
1512,4466,0,0,336,0,0
1343,4557,6,0,325,0,0
1158,4663,29,0,316,0,0
986,4744,50,0,314,0,0
802,4851,73,0,309,0,0
632,4951,98,0,302,0,0
444,5034,115,0,299,0,0
274,5134,137,0,299,0,0
91,5237,162,0,307,0,0
0,5265,165,0,311,0,0
0,5174,143,0,299,0,0
0,5102,122,0,294,0,0
0,5024,100,0,306,0,0
0,4950,77,0,317,0,0
0,4868,53,0,334,0,0
0,4795,31,0,345,0,0
0,4714,10,0,354,0,0
0,4633,0,0,367,0,0
0,4569,0,0,409,0,0
0,4722,0,0,357,0,0
0,4909,0,0,335,0,0
0,5079,0,0,304,0,0
0,5276,0,0,278,0,0
0,5469,0,0,250,0,0
0,5637,0,0,231,0,0
0,5820,0,0,190,0,0
0,5998,0,0,185,0,0
0,6200,0,0,177,0,0
0,6201,0,0,183,0,0
0,6009,0,0,182,0,0
0,5817,0,0,190,0,0
0,5611,0,0,203,0,0
0,5434,0,0,216,0,0
0,5233,0,0,227,0,0
0,5037,0,0,241,0,0
0,4845,0,0,251,0,0
0,4660,0,0,266,0,0
0,4457,0,0,288,0,0
0,4425,0,0,325,0,0
0,4383,0,0,389,0,0
0,4345,0,0,446,0,0
0,4312,0,0,516,0,0
0,4265,0,0,582,0,0
0,4224,0,0,648,0,0
0,4186,0,0,719,0,0
0,4146,0,0,795,0,0
0,4110,0,0,870,0,0
0,4240,0,0,863,0,0
0,4519,0,0,772,0,0
0,4818,0,0,689,0,0
0,5107,0,0,607,0,0
0,5387,0,0,540,0,0
0,5677,0,0,467,0,0
0,5965,0,0,385,0,0
0,6256,0,0,322,0,0
0,6557,0,0,251,0,0
0,6813,0,0,218,0,0
0,6700,0,0,225,0,0
0,6567,0,0,236,0,0
0,6448,0,0,250,0,0
0,6325,0,0,265,0,0
0,6202,0,0,276,0,0
0,6070,0,0,295,0,0
0,5949,0,0,311,0,0
0,5827,0,0,330,0,0
0,5698,0,0,354,0,0
0,5684,0,0,362,0,0
0,5735,0,0,372,0,0
0,5797,0,0,406,0,0
0,5854,0,0,434,0,0
0,5915,0,0,467,0,0
0,5964,0,0,488,0,0
0,6018,0,0,523,0,0
0,6083,0,0,555,0,0
0,6147,0,0,593,0,0
0,6193,0,0,621,0,0
0,6187,0,0,627,0,0
0,6194,0,0,630,0,0
0,6194,0,0,605,0,0
0,6193,0,0,600,0,0
